Event_Label,Sessions
/system/files/content/resource/files/main/acf-2014-zimbabwe%28zia3e%29-wash-final-evaluation.pdf,1
/system/files/content/resource/files/main/acf-2015-drc%28d2rr%29-nut-final-evaluation.pdf,1
/system/files/content/resource/files/main/acf-2015-mauritania%28multi%29-final-evaluation-new-cover.pdf,1
/system/files/content/resource/files/main/acf-2015-pakistan%28wash%29-finalevaluation-v2.pdf,1
/system/files/content/resource/files/main/acf-cash-based-intervention-guidelines-1.pdf,1
/system/files/content/resource/files/main/acf-chad-rutf-final-evaluation-report.pdf,1
/system/files/content/resource/files/main/acf-drc-nutrition-evaluation-%28final-report%29-2010.pdf,1
/system/files/content/resource/files/main/acf-e-gn-cash-for-work-english-final.pdf,1
/system/files/content/resource/files/main/acf-echo-iga-evaluation-report-southern-sudan-nov-2010.pdf,1
/system/files/content/resource/files/main/acf-ivory-coast-emergency-response-final-report.pdf,1
/system/files/content/resource/files/main/acf-kenya-garba-tula-nut-wash-final-evaluation-%28-annexes%29.pdf,1
/system/files/content/resource/files/main/acf-learning-review-2015-english-web-%281%29.pdf,1
/system/files/content/resource/files/main/acf-myanmar-multi-sectoral-evaluation-%28report---annexes%29.pdf,1
/system/files/content/resource/files/main/acf-nakuru-cash-evaluation-dec-2008-final-version.pdf,1
/system/files/content/resource/files/main/acf-northern-uganda-cash-grants-evaluation-final-aug-2010.pdf,1
/system/files/content/resource/files/main/acf-philippines-%28mindanao%29-evaluation-waste-management-final-report.pdf,1
/system/files/content/resource/files/main/acf-sahel-dfid-3-fsl-final-evaluation-report.pdf,1
/system/files/content/resource/files/main/acf%2C-ethiopia-%28snnpr%29-wash-evaluation-2010-final-report.pdf,1
/system/files/content/resource/files/main/acfs-sahel-food-crisis-response-evaluation-english.pdf,1
/system/files/content/resource/files/main/acled-conflict-trends-report-no-60-july-2017-pdf.pdf,1
/system/files/content/resource/files/main/act-evaluation-policy-guidelines-final-apprgb-may2012.pdf,1
/system/files/content/resource/files/main/acted-gec-baseline.pdf,1
/system/files/content/resource/files/main/action-against-hunger-hss-guide-2017-fr.pdf,1
/system/files/content/resource/files/main/actionaid-vietnam-external-evaluation-report.pdf,1
/system/files/content/resource/files/main/activism-in-difficult-times-civil-society-groups-in-syria-2011-2014-2.pdf,1
/system/files/content/resource/files/main/ad17eng.pdf,1
/system/files/content/resource/files/main/ada328079.pdf,1
/system/files/content/resource/files/main/adaptation-change-in-six-globalizing-ngos.pdf,1
/system/files/content/resource/files/main/Adapting-to-learn.-Learning-to-adapt_July-2016.pdf,1
/system/files/content/resource/files/main/addressing-protracted-displacement-a-think-piece-dec-2015.pdf,1
/system/files/content/resource/files/main/ade-syria-executive-summary_en.pdf,1
/system/files/content/resource/files/main/adpc-nepal-2-schools-.pdf,1
/system/files/content/resource/files/main/adult-app-form-march-2012.pdf,1
/system/files/content/resource/files/main/ae4362bd-en.pdf,1
/system/files/content/resource/files/main/aea-cultural-competence-in-evaluation-2011.pdf,1
/system/files/content/resource/files/main/aea-guiding-principles-%281%29.pdf,1
/system/files/content/resource/files/main/afadsurveyonsyrianrefugeesinturkey2013.pdf,1
/system/files/content/resource/files/main/afg_2018_humanitarian_needs_overview_1.pdf,1
/system/files/content/resource/files/main/afg-1068-peep-internetversion.pdf,1
/system/files/content/resource/files/main/afghanistan-brick-kilns-report-final-20150410-web.pdf,1
/system/files/content/resource/files/main/afghanistan-dm-law-englsih-version-1.pdf,1
/system/files/content/resource/files/main/afr6564692017english.pdf,1
/system/files/content/resource/files/main/afsun-11.pdf,1
/system/files/content/resource/files/main/afsun-policy-briefs-lusaka%2C-26-may-2009.pdf,1
/system/files/content/resource/files/main/afsun17.pdf,1
/system/files/content/resource/files/main/age-international-ebola-programme-external-evaluation-final.pdf,1
/system/files/content/resource/files/main/agora-info-sheet.pdf,1
/system/files/content/resource/files/main/aid-for-people-in-need.pdf,1
/system/files/content/resource/files/main/aidworkersecurityreport2012.pdf,1
/system/files/content/resource/files/main/alepposyria-medical-aid-besieged-9march2015.pdf,1
/system/files/content/resource/files/main/all-under-one-roof.pdf,1
/system/files/content/resource/files/main/allindia.pdf,1
/system/files/content/resource/files/main/alnap-2006.pdf,1
/system/files/content/resource/files/main/alnap-29th-meeting-day1-session2-chan-oxfam.pdf,1
/system/files/content/resource/files/main/alnap-29th-meeting-day1-session2-reader-ifrc.pdf,1
/system/files/content/resource/files/main/alnap-29th-meeting-day1-session2-watson-legs.pdf,1
/system/files/content/resource/files/main/alnap-30-am-cerf-grants-utilization-unicef.pdf,1
/system/files/content/resource/files/main/alnap-31-annual-meeting-agenda-day-1-and-2-%5Bdigital%5D.pdf,1
/system/files/content/resource/files/main/alnap-4thchapter-rha-2008.pdf,1
/system/files/content/resource/files/main/alnap-afghanistan-networks-case-study-2013.pdf,1
/system/files/content/resource/files/main/alnap-annual-meeting-multi-year-funding-aviles.pdf,1
/system/files/content/resource/files/main/alnap-annual-review-2002.pdf,1
/system/files/content/resource/files/main/alnap-annual-review-2003.pdf,1
/system/files/content/resource/files/main/alnap-chapter2-rha-2007.pdf,1
/system/files/content/resource/files/main/alnap-chapter3-rha-2003.pdf,1
/system/files/content/resource/files/main/alnap-cmam-programming-case-study-2016.pdf,1
/system/files/content/resource/files/main/alnap-coord-roundtables-oct-15.pdf,1
/system/files/content/resource/files/main/alnap-global-forum-paper-2.pdf,1
/system/files/content/resource/files/main/alnap-global-forum-paper-4.pdf,1
/system/files/content/resource/files/main/alnap-global-forum-paper-5.pdf,1
/system/files/content/resource/files/main/alnap-global-study-2003-angola.pdf,1
/system/files/content/resource/files/main/alnap-global-study-2003-drc.pdf,1
/system/files/content/resource/files/main/alnap-global-study-2003-sri-lanka.pdf,1
/system/files/content/resource/files/main/alnap-hif-innovation-ddg-case-study.pdf,1
/system/files/content/resource/files/main/alnap-hoja-informativa-ong-nacionales.pdf,1
/system/files/content/resource/files/main/alnap-innovations-workshop-outline.pdf,1
/system/files/content/resource/files/main/alnap-joint-evaluations-coming-of-age-2008.pdf,1
/system/files/content/resource/files/main/alnap-keynote-engagement-john-mitchell.pdf,1
/system/files/content/resource/files/main/alnap-kosovo-humanitarian-programme-discussion-2000.pdf,1
/system/files/content/resource/files/main/alnap-leadership-infosheet.pdf,1
/system/files/content/resource/files/main/alnap-lessons-drought-sp.pdf,1
/system/files/content/resource/files/main/alnap-national-ngos-infosheet.pdf,1
/system/files/content/resource/files/main/alnap-phillipines-networks-case-study-2013.pdf,1
/system/files/content/resource/files/main/alnap-provention-lessons-urban_0.pdf,1
/system/files/content/resource/files/main/alnap-provention-lessons-urban.pdf,1
/system/files/content/resource/files/main/alnap-rha-2003-meta-evaluation.pdf,1
/system/files/content/resource/files/main/alnap-rhetoric-or-reality-discussion-starter.pdf,1
/system/files/content/resource/files/main/alnap-sohs-2015-%27building-resilience---ind-capacity%27-summary.pdf,1
/system/files/content/resource/files/main/alnap-strategy-2008-2013.pdf,1
/system/files/content/resource/files/main/alnap-syria-crisis-2016-peer-learning-workshop-pdf.pdf,1
/system/files/content/resource/files/main/alnap-urban-infosheet.pdf,1
/system/files/content/resource/files/main/alnap-urban-violence-summary.pdf,1
/system/files/content/resource/files/main/ALNAP%20Governance%20Management%20and%20Membership%20april%202016.pdf,1
/system/files/content/resource/files/main/ALNAP%20Governance%20Management%20and%20Membership%20online%20April%202016.pdf,1
/system/files/content/resource/files/main/alnaplessonsgaza.pdf,1
/system/files/content/resource/files/main/alpsreview.pdf,1
/system/files/content/resource/files/main/amb-dr-badre-eddine-opening-speech-final.pdf,1
/system/files/content/resource/files/main/amb-h-youssef-opening-speech-final.pdf,1
/system/files/content/resource/files/main/analysis-flow-monitoring-and-human-trafficking-surveys-in-the-mediterranean-and-beyond-adults-children.pdf,1
/system/files/content/resource/files/main/andy-cately-legs.pdf,1
/system/files/content/resource/files/main/annex-c-philippines-cash-vfm-case-study-final-feb-11.pdf,1
/system/files/content/resource/files/main/annex-e-stakeholder-analysis.pdf,1
/system/files/content/resource/files/main/annual-hospitals-report-2015-140215-v2.pdf,1
/system/files/content/resource/files/main/another-hc-in-somalia-tufts-feinstein-2014.pdf,1
/system/files/content/resource/files/main/appendix-1-of-4-literature-review.pdf,1
/system/files/content/resource/files/main/approach-paper-hh-30-mars-draft.pdf,1
/system/files/content/resource/files/main/ar-2004-05.pdf,1
/system/files/content/resource/files/main/ar2002-annexes-1-4.pdf,1
/system/files/content/resource/files/main/ar2003-ch4.pdf,1
/system/files/content/resource/files/main/ar2010-11.pdf,1
/system/files/content/resource/files/main/ar2011-12.pdf,1
/system/files/content/resource/files/main/arab-donors-humanitarian-aid.pdf,1
/system/files/content/resource/files/main/arab-n.pdf,1
/system/files/content/resource/files/main/arabic-guidance-note-hlp-issues-in-informal-settlements-and-collective-.pdf,1
/system/files/content/resource/files/main/artikel-1-ua-magazine16-.pdf,1
/system/files/content/resource/files/main/asiafinancingphilippines.pdf,1
/system/files/content/resource/files/main/asset-transfer-programme-for-the-ultra-poor-a.pdf,1
/system/files/content/resource/files/main/attachment-22.pdf,1
/system/files/content/resource/files/main/attachment-287.pdf,1
/system/files/content/resource/files/main/attachment-569.pdf,1
/system/files/content/resource/files/main/aw-rccc-working-paper-3-ready-web.pdf,1
/system/files/content/resource/files/main/azorbo-microfinance-and-refugees-lessons-learned-from-unhcr%27s-experiences.pdf,1
/system/files/content/resource/files/main/b096-central-african-republic-better-late-than-never.pdf,1
/system/files/content/resource/files/main/b89524-e2207c535cda46c7ae85bb4539add26d.pdf,1
/system/files/content/resource/files/main/backtoschoolbrochure2016portal.pdf,1
/system/files/content/resource/files/main/bamberg1.pdf,1
/system/files/content/resource/files/main/banking-on-resilience.pdf,1
/system/files/content/resource/files/main/banking-with-mobile-phones.pdf,1
/system/files/content/resource/files/main/barbados-formative-evaluation-of-the-highscope-curriculum-reform-program-report.pdf,1
/system/files/content/resource/files/main/barrett-et-al-2011-cornell-policy-brief-food-misconceptions-web.pdf,1
/system/files/content/resource/files/main/basic-education-and-parents-relations-with-school-in-mafraq-city.pdf,1
/system/files/content/resource/files/main/behindthescenes-kenyaidpreport.pdf,1
/system/files/content/resource/files/main/beneficiary-consumer-citizens-cornwall.pdf,1
/system/files/content/resource/files/main/best_practice_guide_on_establishing_inter-agency_cbcms.pdf,1
/system/files/content/resource/files/main/bestpractices-2016-ar-web.pdf,1
/system/files/content/resource/files/main/better-health-low-res.pdf,1
/system/files/content/resource/files/main/better-together-study-french.pdf,1
/system/files/content/resource/files/main/between-radicalization-and-mediation.pdf,1
/system/files/content/resource/files/main/bfm-guidance-spanish-final.pdf,1
/system/files/content/resource/files/main/bias.pdf,1
/system/files/content/resource/files/main/bk-beyond-access-010905-en.pdf,1
/system/files/content/resource/files/main/bk-contribution-change-intervention-disaster-recovery-221113-en.pdf,1
/system/files/content/resource/files/main/bk-impact-measurement-accountability-090207-ja.pdf,1
/system/files/content/resource/files/main/blind-alleys-mexico.pdf,1
/system/files/content/resource/files/main/bn-gender-analysis-report-final%5B1%5D.pdf,1
/system/files/content/resource/files/main/bond_state_of_the_worlds_emergencies_2017.pdf,1
/system/files/content/resource/files/main/bostonmeetingrecord_0.pdf,1
/system/files/content/resource/files/main/bp-keeping-lifeline-open-somalia-remittances-310713-en.pdf,1
/system/files/content/resource/files/main/bp-rescuing-peace-southern-sudan-070110-en.pdf,1
/system/files/content/resource/files/main/bp-voices-rohingya-refugees-181217-en.pdf,1
/system/files/content/resource/files/main/bp144-six-months-into-floods-pakistan-reconstruction-260111-en.pdf,1
/system/files/content/resource/files/main/bp150-ready-not-pakistan-resilience-disasters-floods-260711-en.pdf,1
/system/files/content/resource/files/main/bp158-crises-in-a-new-world-order-humanitarianism-070212-en.pdf,1
/system/files/content/resource/files/main/bp168-learning-the-lessons-sahel-food-crisis-160413-en.pdf,1
/system/files/content/resource/files/main/br-j-anaesth-2013-weller-bja-aet060.pdf,1
/system/files/content/resource/files/main/brc-and-sms-to-support-rural-projects.pdf,1
/system/files/content/resource/files/main/brc-prc-typhoon-haiyan-recovery-mid-term-review.pdf,1
/system/files/content/resource/files/main/brcj5623-realism-and-resilience-170830-web-1.pdf,1
/system/files/content/resource/files/main/bridging-divides.pdf,1
/system/files/content/resource/files/main/brief-4-evaluativereasoning-eng.pdf,1
/system/files/content/resource/files/main/brief-on-protection-mainstreaming.pdf,1
/system/files/content/resource/files/main/brief16.pdf,1
/system/files/content/resource/files/main/brief17.pdf,1
/system/files/content/resource/files/main/brief4.pdf,1
/system/files/content/resource/files/main/brookings-review-natural-disasters-2012.pdf,1
/system/files/content/resource/files/main/brr-10-management-lessons.pdf,1
/system/files/content/resource/files/main/building-resilience-guide-disaster-risk-reduction.pdf,1
/system/files/content/resource/files/main/building-safe-inclusive-cities-for-women.pdf,1
/system/files/content/resource/files/main/building-urban-resilience-principles%2C-tools%2C-and-practice-.pdf,1
/system/files/content/resource/files/main/bulletin0909.pdf,1
/system/files/content/resource/files/main/burkina-master-0.pdf,1
/system/files/content/resource/files/main/c-02520080130en00010012.pdf,1
/system/files/content/resource/files/main/c4c-progressreport-2017-web.pdf,1
/system/files/content/resource/files/main/cafod-complaints-handling-policy-en.pdf,1
/system/files/content/resource/files/main/cafod-ebola-evaluation-management-response-template-final.pdf,1
/system/files/content/resource/files/main/cafod-final-evaluation-report-rwanda-may-2010.pdf,1
/system/files/content/resource/files/main/calp-beneficiary-privacy-web.pdf,1
/system/files/content/resource/files/main/calp-ccf-jordan-web.pdf,1
/system/files/content/resource/files/main/calp-direct-cash-screen.pdf,1
/system/files/content/resource/files/main/calp-ebola-case-study-web.pdf,1
/system/files/content/resource/files/main/calp-haiti-case-study.pdf,1
/system/files/content/resource/files/main/calp-inter-agency-collaboration-cs-philipp-web.pdf,1
/system/files/content/resource/files/main/calp-inter-agency-collaboration-web.pdf,1
/system/files/content/resource/files/main/calp-market-assessments.pdf,1
/system/files/content/resource/files/main/calp-membership-launch-report-web.pdf,1
/system/files/content/resource/files/main/calp-new-technologies.pdf,1
/system/files/content/resource/files/main/calp-persons-of-concern-web-%281%29.pdf,1
/system/files/content/resource/files/main/calp-ready-or-not-emergency-cash-transfers-at-scale.pdf,1
/system/files/content/resource/files/main/calp-review-web.pdf,1
/system/files/content/resource/files/main/calp-september-newsletter.pdf,1
/system/files/content/resource/files/main/calp-urban-toolkit-web.pdf,1
/system/files/content/resource/files/main/calp-waf-preparedness-report-en-web.pdf,1
/system/files/content/resource/files/main/calpcasestudynigeriaengweb.pdf,1
/system/files/content/resource/files/main/calpfffannex4web.pdf,1
/system/files/content/resource/files/main/calpfffannex5web_0.pdf,1
/system/files/content/resource/files/main/calpfffannex6web.pdf,1
/system/files/content/resource/files/main/calpfffexecutivesummary-final.pdf,1
/system/files/content/resource/files/main/calpffffinalreport.pdf,1
/system/files/content/resource/files/main/calpgapresearchweb.pdf,1
/system/files/content/resource/files/main/calpweb.pdf,1
/system/files/content/resource/files/main/cambodia-2013-005-mdg-f-joint-programme-evaluation-report-final.pdf,1
/system/files/content/resource/files/main/cambodia-hiv.pdf,1
/system/files/content/resource/files/main/camp-fuel.pdf,1
/system/files/content/resource/files/main/capacities-sri-lanka.pdf,1
/system/files/content/resource/files/main/capacity-development-in-practice.pdf,1
/system/files/content/resource/files/main/car-1612-survey-report-17sep09-for-distribution.pdf,1
/system/files/content/resource/files/main/car-iahe-final-report-advance-copy.pdf,1
/system/files/content/resource/files/main/car-unicef-eval-final-english-lr-2016-002.pdf,1
/system/files/content/resource/files/main/care-aar-niger-sep12.pdf,1
/system/files/content/resource/files/main/care-ctp-lessons-from-zimbabwe-summary-2017-web.pdf,1
/system/files/content/resource/files/main/care-jordan-amman-syrian-assessment.pdf,1
/system/files/content/resource/files/main/care-jordan-iraqi-refugee-cash-nfi-evaluation-2011.pdf,1
/system/files/content/resource/files/main/care-resilient-market-systems-report-may-2016.pdf,1
/system/files/content/resource/files/main/care-she-is-a-humanitarian-report-feb-2017-high-res.pdf,1
/system/files/content/resource/files/main/case-studies-humanitarian-chalenges-in-urban-areas.pdf,1
/system/files/content/resource/files/main/case-study-complaint-feedback-handling-jamam-june-2012.pdf,1
/system/files/content/resource/files/main/case-study-frontlinesms-for-pakistan-disaster-relief.pdf,1
/system/files/content/resource/files/main/case-study-of-cash-transfers-in-red-sea-sudan.pdf,1
/system/files/content/resource/files/main/case-study-on-ffrm.pdf,1
/system/files/content/resource/files/main/case-study-somalia-bbc-media-action.pdf,1
/system/files/content/resource/files/main/cash-alliance-cci-ramadi-lessons-learned-full-report-25oct15.pdf,1
/system/files/content/resource/files/main/cash-assessment-niger-4-pager-english-21-june-2017.pdf,1
/system/files/content/resource/files/main/cash-based-response-syria.pdf,1
/system/files/content/resource/files/main/cash-evaluation-report.pdf,1
/system/files/content/resource/files/main/cash-for-work-sahel-english-print.pdf,1
/system/files/content/resource/files/main/cash-in-the-city-addressing-food-security-needs-in-urban-crises.pdf,1
/system/files/content/resource/files/main/cash-learning-event-workshop-reportfinal-draft.pdf,1
/system/files/content/resource/files/main/cash-transfer-mechanisms-in-the-philippines-web_0.pdf,1
/system/files/content/resource/files/main/cash-transfer-mechanisms-in-the-philippines-web.pdf,1
/system/files/content/resource/files/main/cash-transfer-programming-in-the-asals-of-kenya.pdf,1
/system/files/content/resource/files/main/cash-transfers-humanitarian-settings.pdf,1
/system/files/content/resource/files/main/cash-transfers-in-emergencies-a-review-drawing-upon-the-tsunami-and-other-experience.pdf,1
/system/files/content/resource/files/main/cash-transfers-in-niger-final%20%281%29.pdf,1
/system/files/content/resource/files/main/cashrdbriefvfinal.pdf,1
/system/files/content/resource/files/main/catley%2C-bekele%2C-napier-%282008%29-impact-assessment-sc-usa-health-program.pdf,1
/system/files/content/resource/files/main/cb-evaluation-report-6mar2006.pdf,1
/system/files/content/resource/files/main/cbdm-manual-low.pdf,1
/system/files/content/resource/files/main/CBHA-capacity-building-program-learning-review-january-2012.pdf,1
/system/files/content/resource/files/main/cbha-objective-1-final-report.pdf,1
/system/files/content/resource/files/main/cbhfa-cvtl-final-evaluation-by-frc.pdf,1
/system/files/content/resource/files/main/cbm-inclusion-made-easy-complete-guide.pdf,1
/system/files/content/resource/files/main/cccm-cluster-xb-operation-turkey-hub-induction-packet.pdf,1
/system/files/content/resource/files/main/ccvri-practice-product-surveys.pdf,1
/system/files/content/resource/files/main/cdac-n-simulation-report-final-dec2012.pdf,1
/system/files/content/resource/files/main/cdc-2015.pdf,1
/system/files/content/resource/files/main/cdi-accesssummary-english-fullpdf.pdf,1
/system/files/content/resource/files/main/cdmp-terminal-evaluation.pdf,1
/system/files/content/resource/files/main/cea-guide-2401-high-resolution-1.pdf,1
/system/files/content/resource/files/main/cea-the-health-education-link-web.pdf,1
/system/files/content/resource/files/main/cendep-herr-and-shelter-report-sep-2011.pdf,1
/system/files/content/resource/files/main/cerf-ar-2015-final-compressed.pdf,1
/system/files/content/resource/files/main/cerf-results-final-20170517-compressed.pdf,1
/system/files/content/resource/files/main/cfgb-impact-of-cash-transfers-on-food-consumption-may-2013.pdf,1
/system/files/content/resource/files/main/cfw-study-21-july-final.pdf,1
/system/files/content/resource/files/main/chair%27s-summary-ocha.pdf,1
/system/files/content/resource/files/main/challenges-of-idp-protection-in-afghanistan.pdf,1
/system/files/content/resource/files/main/chambers-2009-working-paper-4-3.pdf,1
/system/files/content/resource/files/main/chap3-2doc12.pdf,1
/system/files/content/resource/files/main/chf-afghanistan-annual-report-2015-e.pdf,1
/system/files/content/resource/files/main/child-poverty-inequality-demography-odi.pdf,1
/system/files/content/resource/files/main/children-participation-humanitarian-review.pdf,1
/system/files/content/resource/files/main/childrenofpeacereport2015-warchild.pdf,1
/system/files/content/resource/files/main/chsalliance-humanitarian-accountability-report-2015-chapter-2.pdf,1
/system/files/content/resource/files/main/cindi-final-evaluation-report-%282010%29.pdf,1
/system/files/content/resource/files/main/clare-final-evaluation-brief.pdf,1
/system/files/content/resource/files/main/cleaning-up-an-evaluation-of-the-act-response-in-liberia-2004-2006-.pdf,1
/system/files/content/resource/files/main/climate-info-and-ews-communications-toolkit.pdf,1
/system/files/content/resource/files/main/closing-the-loop-guidance-arabic.pdf,1
/system/files/content/resource/files/main/cluster-ii-evaluation-indicators-final.pdf,1
/system/files/content/resource/files/main/cluster20evaluation.pdf,1
/system/files/content/resource/files/main/cmn-2013-global-evaluation.pdf,1
/system/files/content/resource/files/main/COD_EV_May14_SFCG-DRC_Evaluation_PRM_Final.pdf,1
/system/files/content/resource/files/main/code-of-conduct-humanitarian-response-to-typhoon-haiyan.pdf,1
/system/files/content/resource/files/main/coherence_in_conflict_web_1.pdf,1
/system/files/content/resource/files/main/com-2012-586-resilience-en.pdf,1
/system/files/content/resource/files/main/committed-to-children-2016-syria-response-report-final-6-march.pdf,1
/system/files/content/resource/files/main/communication-and-complex-emergencies-a-resource-guide.pdf,1
/system/files/content/resource/files/main/communication-with-affected-communities-syria-country-report.pdf,1
/system/files/content/resource/files/main/communications-activity-matrix-horn-of-africa.pdf,1
/system/files/content/resource/files/main/community-based-child-protection-for-conflict-affected-children-in-car.pdf,1
/system/files/content/resource/files/main/community-based-disaster-preparedness-low-res.pdf,1
/system/files/content/resource/files/main/community-based-disaster-risk-reduction-and-adaptation-planning-final-002.pdf,1
/system/files/content/resource/files/main/community-based-disaster-risk-reduction-programme-cambodia-010507-en.pdf,1
/system/files/content/resource/files/main/community-radio-broadcasting-promote-accountability.pdf,1
/system/files/content/resource/files/main/community-security-handbook.pdf,1
/system/files/content/resource/files/main/communitymobilizationsectorapproach-0-2.pdf,1
/system/files/content/resource/files/main/comobprogramminggd-%282%29.pdf,1
/system/files/content/resource/files/main/comparative-analysis-drm-in-7-megacities.pdf,1
/system/files/content/resource/files/main/comparative-regional-protection-refugees.pdf,1
/system/files/content/resource/files/main/comparison-tool-guidance-2015-final-en.pdf,1
/system/files/content/resource/files/main/compass-caregiver-drc-ag-outcomes.pdf,1
/system/files/content/resource/files/main/concern-kenya-cash-urban.pdf,1
/system/files/content/resource/files/main/concern-shattered-lives-report.pdf,1
/system/files/content/resource/files/main/conducting-key-informant-interviews-kumar.pdf,1
/system/files/content/resource/files/main/conflict-prevention-evaluation-report.pdf,1
/system/files/content/resource/files/main/conflict-related-sexual-violence.pdf,1
/system/files/content/resource/files/main/congolese-refugees-from-south-kivu-june-2011.pdf,1
/system/files/content/resource/files/main/connecting-communities-main-report-april-2011-rd-td.pdf,1
/system/files/content/resource/files/main/connecting-refugees-unhcr.pdf,1
/system/files/content/resource/files/main/consortium-building-story-start-network-july-2013-web.pdf,1
/system/files/content/resource/files/main/constructive-deconstruction.pdf,1
/system/files/content/resource/files/main/Construyendo-Confianza-en-Equipos-Diversos-conciso-manual-espanol-FINAL.pdf,1
/system/files/content/resource/files/main/contingencyplanningmemo-update-satloff-schenker.pdf,1
/system/files/content/resource/files/main/coordination_civil_military.pdf,1
/system/files/content/resource/files/main/corbet-community-based-approach-nov2012-eng.pdf,1
/system/files/content/resource/files/main/cordaid-healthcare-srhr-programs-en-june-2017-1.pdf,1
/system/files/content/resource/files/main/corral-social-exclusion-in-columbia.pdf,1
/system/files/content/resource/files/main/cotedivoire-usa-2011-004-1.pdf,1
/system/files/content/resource/files/main/country-ledmesystems.pdf,1
/system/files/content/resource/files/main/country-portfolio-evaluation-wfp-kenya-2006-2010.pdf,1
/system/files/content/resource/files/main/cp-amman-july2006.pdf,1
/system/files/content/resource/files/main/cp-hornofafrica.pdf,1
/system/files/content/resource/files/main/cp-kobe-april-06.pdf,1
/system/files/content/resource/files/main/cp-mainstreaming-education-final.pdf,1
/system/files/content/resource/files/main/cp-minimum-standards-french.pdf,1
/system/files/content/resource/files/main/cp-quito-08-05.pdf,1
/system/files/content/resource/files/main/cpie-evaluation-pakistan-country-case-study-final.pdf,1
/system/files/content/resource/files/main/cpwg-child-protection-in-emergencies-coordinators-handbook.pdf,1
/system/files/content/resource/files/main/crawford-urban-sheler-and-the-limits-of-ha.pdf,1
/system/files/content/resource/files/main/creating-culture-disaster-preparedness-010705-en.pdf,1
/system/files/content/resource/files/main/critical-webs-booklet.pdf,1
/system/files/content/resource/files/main/crs-guidance-on-monitoring-and-evaluation.pdf,1
/system/files/content/resource/files/main/crs-pakistan-flood-response-rte-report-oct2010.pdf,1
/system/files/content/resource/files/main/crs-ties-rev-08-03-2017-web.pdf,1
/system/files/content/resource/files/main/cs-assessment-report-140915%282%29.pdf,1
/system/files/content/resource/files/main/cs-cash-transfers-nairobi-081012-en.pdf,1
/system/files/content/resource/files/main/cs-effective-programming-fragile-contexts-090513-en.pdf,1
/system/files/content/resource/files/main/cs-mapping-wash-south-sudan-gis-120917-en.pdf,1
/system/files/content/resource/files/main/cs-the-yemen-cash-transfer-study.pdf,1
/system/files/content/resource/files/main/culturecontextandmhpsychosocialwellbeingofsyrians2015.pdf,1
/system/files/content/resource/files/main/cva-jordan.pdf,1
/system/files/content/resource/files/main/CVTP%20in%20Kenya%20drought%20response%20-%20long%20doc%20-%20Final.pdf,1
/system/files/content/resource/files/main/cyclone-pam-evaluation.pdf,1
/system/files/content/resource/files/main/d%27cruz---satterthwaite-pdf.pdf,1
/system/files/content/resource/files/main/dac-uneg-framework-for-peer-review-080107.pdf,1
/system/files/content/resource/files/main/dato-m-karmain-asean.pdf,1
/system/files/content/resource/files/main/davies-profiling-urban-idps-.pdf,1
/system/files/content/resource/files/main/day-2-hpi-paper.pdf,1
/system/files/content/resource/files/main/day-2-ocha-paper.pdf,1
/system/files/content/resource/files/main/day1-ksavage.pdf,1
/system/files/content/resource/files/main/day1-mstansberry.pdf,1
/system/files/content/resource/files/main/dec-darfurchadsummary3.pdf,1
/system/files/content/resource/files/main/dec-gaza-evaluation-.pdf,1
/system/files/content/resource/files/main/dec-haiti-urban-study.pdf,1
/system/files/content/resource/files/main/decaf-2013-14-final-report.pdf,1
/system/files/content/resource/files/main/defining-identifying-and-mapping-stakeholders-in-the-assessment-of-urban-sustainability.pdf,1
/system/files/content/resource/files/main/designingforachangeinperspectivewebcopy_0.pdf,1
/system/files/content/resource/files/main/dev-init-an-act-of-faith-march-2015.pdf,1
/system/files/content/resource/files/main/developing-a-profiling-methodology-yemen.pdf,1
/system/files/content/resource/files/main/development-ua-lessons.pdf,1
/system/files/content/resource/files/main/dfid-%28f1%29-somalia-final-evaluation-dec-2012.pdf,1
/system/files/content/resource/files/main/dfid-beall-c3-evaluation-report.pdf,1
/system/files/content/resource/files/main/dfid-mobile-cash-transfer.pdf,1
/system/files/content/resource/files/main/dfid-real-time-review-in-sahel-final-report.pdf,1
/system/files/content/resource/files/main/dg-echo-fr.pdf,1
/system/files/content/resource/files/main/dg-echo1.pdf,1
/system/files/content/resource/files/main/dias-wastepickers-cities-2016.pdf,1
/system/files/content/resource/files/main/diaspora-and-disinvestment-perspectives-of-syrian-religious-minorities.pdf,1
/system/files/content/resource/files/main/diaspora-humanitarianism.pdf,1
/system/files/content/resource/files/main/differentconflictsamecrisisrefugees150916en.pdf,1
/system/files/content/resource/files/main/dipecho-indonesia.pdf,1
/system/files/content/resource/files/main/disabilities-fact-sheet-2014-03-arabic.pdf,1
/system/files/content/resource/files/main/disabilities-report-02-10-web.pdf,1
/system/files/content/resource/files/main/disability-inclusion-in-gbv-programming-arabic.pdf,1
/system/files/content/resource/files/main/disability-inclusion-translating-policy-into-practice-ex-summ-arabic.pdf,1
/system/files/content/resource/files/main/disability-inclusion-translating-policy-into-practice-full-report-arabic.pdf,1
/system/files/content/resource/files/main/disability-inclusion-translating-policy-into-practice-in-humanitarian-action-ex-summary.pdf,1
/system/files/content/resource/files/main/disability-inclusion-translating-policy-into-practice-in-humanitarian-action.pdf,1
